datetime,demand_mw,nuclear_mw,wind_mw,solar_new_mw,solar_existing_mw,solar_total_mw,gas_mw,bath_discharge_mw,bath_charge_mw,bath_soc_mwh,na_discharge_mw,na_charge_mw,na_soc_mwh,ironair_discharge_mw,ironair_charge_mw,ironair_soc_mwh,curtailment_mwh,unserved_mwh
2045-02-07 11:00:00,20418.985863142934,3695.3,2115.32,61026.19221154674,2059.512984965483,63085.70519651222,0.0,3000.0,3000.0,12600.0,1244.150273618965,49721.489606988245,110274.7139385682,25823.175879749946,25823.175879749946,291216.31094998325,0.0,0.0
2045-02-07 12:00:00,20456.81313305397,3695.3,2115.32,55004.91655340114,1856.3068704332204,56861.22342383436,0.0,3000.0,3000.0,12000.0,7506.45931620786,49721.489606988245,147517.59526864975,25823.175879749946,25823.175879749946,286051.67577403324,0.0,0.0
2045-02-07 13:00:00,20471.362083019747,3695.3,2115.32,57574.51172640393,1943.0256125523222,59517.53733895625,0.0,3000.0,3000.0,11400.0,4864.694351051738,49721.489606988245,187402.24156388742,25823.175879749946,25823.175879749946,280887.04059808323,0.0,0.0
2045-02-07 14:00:00,20508.704387931917,3695.3,2115.32,56650.03988235133,1911.8265208498408,58561.86640320117,0.0,3000.0,3000.0,10800.0,5857.707591719001,49721.489606988245,226293.87461845783,25823.175879749946,25823.175879749946,275722.4054221332,0.0,0.0
2045-02-07 15:00:00,20490.275717975263,3695.3,2115.32,54607.73473143928,1842.9027714704816,56450.63750290976,0.0,3000.0,3000.0,10200.0,7950.507822053747,49721.489606988245,263092.7074426935,25823.175879749946,25823.175879749946,270557.7702461832,0.0,0.0
2045-02-07 16:00:00,20436.929568100728,3695.3,2115.32,29637.987766589296,1000.2233211920679,30638.211087781365,0.0,3000.0,3000.0,9600.0,33709.58808730761,49721.489606988245,274132.46000167535,25823.175879749946,25823.175879749946,265393.1350702332,0.0,0.0
2045-02-07 17:00:00,20290.4701384452,3695.3,2115.32,28.598877479542363,0.965155409342581,29.564032888884945,0.0,3000.0,3000.0,9000.0,49721.489606988245,35271.203501431926,256155.05354597585,25823.175879749946,25823.175879749946,260228.49989428322,0.0,0.0
2045-02-07 18:00:00,20219.66524861173,3695.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,8400.0,49721.489606988245,35312.44435837651,238214.76386152647,25823.175879749946,25823.175879749946,255063.86471833324,0.0,0.0
2045-02-07 19:00:00,20241.00370856154,3695.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,7800.0,49721.489606988245,35291.1058984267,220255.26956312227,25823.175879749946,25823.175879749946,249899.22954238325,0.0,0.0
2045-02-07 20:00:00,20301.139368420103,3695.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,7200.0,49721.489606988245,35230.970238568145,202241.65317084535,25823.175879749946,25823.175879749946,244734.59436643327,0.0,0.0
2045-02-07 21:00:00,20456.328168055108,3695.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,6600.0,49721.489606988245,35075.78143893313,184088.36685889694,25823.175879749946,25823.175879749946,239569.9591904833,0.0,0.0
2045-02-07 22:00:00,20519.858582905686,3695.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,6000.0,49721.489606988245,35012.25102408256,165877.903173583,25823.175879749946,25823.175879749946,234405.3240145333,0.0,0.0
2045-02-07 23:00:00,20292.40999844064,3695.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,5400.0,49721.489606988245,35239.699608547606,147872.14321428761,25823.175879749946,25823.175879749946,229240.68883858333,0.0,0.0
2045-02-08 00:00:00,19970.39323919801,3695.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,4800.0,49721.489606988245,35561.716367790235,130156.19833831058,25823.175879749946,25823.175879749946,224076.05366263335,0.0,0.0
2045-02-08 01:00:00,19771.072624666805,3695.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,4200.0,49721.489606988245,35761.03698232144,112619.64201541165,25823.175879749946,25823.175879749946,218911.41848668337,0.0,0.0
2045-02-08 02:00:00,19682.8089948744,3695.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,3600.0,49721.489606988245,35849.300612113846,95162.52295932587,25823.175879749946,25823.175879749946,213746.7833107334,0.0,0.0
2045-02-08 03:00:00,19676.019484890367,3695.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,3000.0,49721.489606988245,35856.09012209788,77711.51446222572,25823.175879749946,25823.175879749946,208582.1481347834,0.0,0.0
2045-02-08 04:00:00,19845.75723449115,3695.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,2400.0,49721.489606988245,35686.352372497095,60107.741990484865,25823.175879749946,25823.175879749946,203417.51295883342,0.0,0.0
2045-02-08 05:00:00,20336.54181333684,3695.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,1800.0,49721.489606988245,35195.567793651404,42062.26339778288,25823.175879749946,25823.175879749946,198252.87778288344,0.0,0.0
2045-02-08 06:00:00,20466.997398030013,3695.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,1200.0,49721.489606988245,35065.112208958235,23899.374778857047,25823.175879749946,25823.175879749946,193088.24260693346,0.0,0.0
2045-02-08 07:00:00,20327.812443357372,3695.3,2115.32,1854.5697584104066,62.58805212244331,1917.15781053285,0.0,3000.0,3000.0,600.0,49721.489606988245,37121.45497416372,7587.194648616147,25823.175879749946,25823.175879749946,187923.60743098348,0.0,0.0
2045-02-08 08:00:00,20322.47782836992,3695.3,2115.32,45501.22855512837,1535.576244316915,47036.804799445286,0.0,0.0,3000.0,3000.0,20196.54263591288,49721.489606988245,32139.992658992687,25823.175879749946,25823.175879749946,182758.9722550335,0.0,0.0
2045-02-08 09:00:00,20329.752303352805,3695.3,2115.32,67344.20366916183,2272.733344364819,69616.93701352665,0.0,0.0,3000.0,5400.0,0.0,49721.489606988245,76889.33330528211,23446.860776564365,25823.175879749946,179970.65218226908,0.0,0.0
2045-02-08 10:00:00,20328.29740835623,3695.3,2115.32,71699.29116557719,2419.7089121412923,74119.00007771848,0.0,0.0,3000.0,7800.0,0.0,49721.489606988245,121638.67395157153,18943.342817375942,25823.175879749946,181685.8500686931,0.0,0.0
2045-02-08 11:00:00,20300.16943842239,3695.3,2115.32,64764.35402833862,2185.668534289243,66950.02256262786,0.0,261.0164827828339,3000.0,9938.983517217166,0.0,49721.489606988245,166388.01459786095,25823.175879749946,25823.175879749946,176521.21489274313,0.0,0.0
